"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","uniprot","genename"
"ENSG00000158526",524.083689285166,0.0404080502560761,0.084452966022192,0.478468100758687,0.632317073205848,0.729400080665349,"TSR2","90121","A0A024R9U9","TSR2 ribosome maturation factor"
"ENSG00000204852",220.863808668555,0.0582752643335239,0.121806570144059,0.478424638872948,0.632348000451972,0.729400080665349,"TCTN1","79600","B4DIB9","tectonic family member 1"
"ENSG00000213920",1.49937484355214,0.75570420632186,1.58016775983966,0.478243023005699,0.632477244292461,0.7294920665505,"MDP1","145553","Q86V88","magnesium dependent phosphatase 1"
"ENSG00000173681",118.946099375507,0.0814870643879328,0.17043094169636,0.478123652764357,0.632562198207162,0.729532958539569,"BCLAF3","256643","A2AJT9","BCLAF1 and THRAP3 family member 3"
"ENSG00000123329",3.79237159729877,-0.435140688098971,0.91060471761978,-0.477859031124263,0.632750542534522,0.729665522893061,"ARHGAP9","64333","Q9BRR9","Rho GTPase activating protein 9"
"ENSG00000186010",11.6945235337739,0.247574053562973,0.518129165360417,0.477823041269559,0.632776160136804,0.729665522893061,"NDUFA13","51079","Q9P0J0","NADH:ubiquinone oxidoreductase subunit A13"
"ENSG00000187624",20.9062090155739,-0.186251430657833,0.390200766693298,-0.477322052020029,0.633132810352482,0.730019665073923,"LIAT1","400566","A0A0H4IV28","ligand of ATE1"
"ENSG00000102466",17.0640739626094,-0.210575155534626,0.441229911198005,-0.477245876107726,0.633187046844004,0.730025087724864,"FGF14","2259","Q92915","fibroblast growth factor 14"
"ENSG00000163219",7.41019268039148,0.311661379273509,0.653187099487715,0.477139520235382,0.633262774465025,0.730045507559259,"ARHGAP25","9938","P42331","Rho GTPase activating protein 25"
"ENSG00000164175",0.526103300479527,-1.16439250490133,2.44172362457259,-0.476873178103912,0.633452432532759,0.730045507559259,"SLC45A2","51151","Q9UMX9","solute carrier family 45 member 2"
"ENSG00000263020",0.526103300479527,-1.16439250490133,2.44172362457259,-0.476873178103912,0.633452432532759,0.730045507559259,NA,NA,NA,NA
"ENSG00000104112",0.526103300479527,-1.16439250490133,2.44172362457259,-0.476873178103912,0.633452432532759,0.730045507559259,"SCG3","29106","Q8WXD2","secretogranin III"
"ENSG00000132026",0.526103300479527,-1.16439250490133,2.44172362457259,-0.476873178103912,0.633452432532759,0.730045507559259,"RTBDN","83546","Q9BSG5","retbindin"
"ENSG00000066923",24.5474526590016,0.171712874119519,0.360229328930851,0.476676551099149,0.633592463006368,0.730149794337935,"STAG3","10734","Q9UJ98","stromal antigen 3"
"ENSG00000173825",1.78981076373601,0.648756613236847,1.36239147133147,0.47618957317959,0.633939327151503,0.730436357320416,"TIGD3","220359","Q6B0B8","tigger transposable element derived 3"
"ENSG00000188026",217.863901044124,0.0590616779696278,0.124030097403074,0.476188273703345,0.633940252848788,0.730436357320416,"RILPL1","353116","A0A1B0GVV3","Rab interacting lysosomal protein like 1"
"ENSG00000139410",52.9801698993069,0.116653436942892,0.24516931098312,0.475807663182295,0.63421140990806,0.730691663479127,"SDSL","113675","A0A024RBL2","serine dehydratase like"
"ENSG00000134744",497.488779964071,0.0423358058404633,0.0890856238686737,0.475226012929684,0.634625887880788,0.73111204061495,"TUT4","23318","A0A0C4DFM7","terminal uridylyl transferase 4"
"ENSG00000251201",1.99890955340497,0.602468375601551,1.26798710308781,0.475137620985587,0.634688885101068,0.731127465110172,"TMED7-TICAM2","100302736","Q86XR7","TMED7-TICAM2 readthrough"
"ENSG00000101974",893.955600672434,0.0339097275510009,0.0715954397686397,0.473629712459062,0.635763983564474,0.732308682280049,"ATP11C","286410","Q8NB49","ATPase phospholipid transporting 11C"
"ENSG00000204498",151.654450062114,0.0695498091828669,0.146966401456361,0.473236117191851,0.63604473295442,0.73257481043156,"NFKBIL1","4795","A0A0A0MRT5","NFKB inhibitor like 1"
"ENSG00000160799",227.692533743768,-0.0566342895845872,0.119758902999301,-0.472902541407864,0.636282711714535,0.732791639075473,"CCDC12","151903","Q8WUD4","coiled-coil domain containing 12"
"ENSG00000112183",254.135811474577,0.0586027382232884,0.123963763726541,0.472740875733359,0.63639806032377,0.732867214646954,"RBM24","221662","Q9BX46","RNA binding motif protein 24"
"ENSG00000172732",431.240034051827,0.0453684312606171,0.0960164121470278,0.472507045890711,0.636564913730697,0.733002085988203,"MUS81","80198","Q53ES5","MUS81 structure-specific endonuclease subunit"
"ENSG00000154162",0.589765738847746,1.15884891601159,2.45409711872727,0.472209884102952,0.636776985364985,0.733121990661025,"CDH12","1010","P55289","cadherin 12"
"ENSG00000181085",0.589765738847746,1.15884891601159,2.45409711872727,0.472209884102952,0.636776985364985,0.733121990661025,"MAPK15","225689","Q8TD08","mitogen-activated protein kinase 15"
"ENSG00000152154",5.06995565923085,0.375209164944009,0.794678701205471,0.47215203373998,0.636818274151339,0.733121990661025,"TMEM178A","130733","Q8NBL3","transmembrane protein 178A"
"ENSG00000125775",8.71137039628963,-0.289037537059186,0.612871604264189,-0.471611892357459,0.637203836636759,0.733508563957866,"SDCBP2","27111","Q9H190","syndecan binding protein 2"
"ENSG00000183111",25.5456159076737,-0.163648093449714,0.347065275847135,-0.471519638633606,0.637269698802509,0.733509096826001,"ARHGEF37","389337","A1IGU5","Rho guanine nucleotide exchange factor 37"
"ENSG00000124217",205.030430151274,0.0635522313931175,0.134795397743542,0.471471819193932,0.637303839385055,0.733509096826001,"MOCS3","27304","O95396","molybdenum cofactor synthesis 3"
"ENSG00000185015",18.8401849957243,-0.196204861870028,0.416247967099465,-0.471365333594876,0.63737986730692,0.733539316286849,"CA13","377677","Q8N1Q1","carbonic anhydrase 13"
"ENSG00000103363",1751.40773510741,0.0246750523893863,0.0523804860807083,0.471073375519402,0.637588337280519,0.733679642530881,"ELOB","6923","Q15370","elongin B"
"ENSG00000178821",2.56465587233207,-0.513052496947038,1.08917977836726,-0.47104482394645,0.637608725807482,0.733679642530881,"TMEM52","339456","Q8NDY8","transmembrane protein 52"
"ENSG00000188761",1.05512163754397,0.897717360621413,1.90604063683728,0.470985425636573,0.637651142704442,0.733679642530881,"BCL2L15","440603","Q53EI7","BCL2 like 15"
"ENSG00000135390",1632.95417866973,-0.0264616735617328,0.0562476269447703,-0.470449599370931,0.638033834948947,0.734062658819483,"ATP5MC2","517","Q06055","ATP synthase membrane subunit c locus 2"
"ENSG00000139133",41.8123760352653,0.127705632369324,0.271514253762775,0.470345960108974,0.638107866239257,0.734090526315992,"ALG10","84920","Q5BKT4","ALG10 alpha-1,2-glucosyltransferase"
"ENSG00000197915",0.953743650824864,0.878742221406526,1.86925523442543,0.470102854454026,0.638281534909809,0.734233005112454,"HRNR","388697","Q86YZ3","hornerin"
"ENSG00000115561",926.912150870061,0.0335332937300434,0.0714308053667962,0.469451430063687,0.638746994222352,0.734698842899085,"CHMP3","51652","Q9Y3E7","charged multivesicular body protein 3"
"ENSG00000149823",706.769419749242,0.0347875307394876,0.0741111731532558,0.469396573544313,0.63878619710333,0.734698842899085,"VPS51","738","Q9UID3","VPS51 subunit of GARP complex"
"ENSG00000226479",505.926114897108,-0.0399300780040608,0.0851052347008472,-0.469184746912675,0.638937587203278,0.73481561921201,"TMEM185B","79134","Q9H7F4","transmembrane protein 185B"
"ENSG00000165555",5.08360765933996,0.390365495746958,0.832738259770552,0.46877334044255,0.639231657744396,0.735046442150585,"NOXRED1","122945","Q6NXP6","NADP dependent oxidoreductase domain containing 1"
"ENSG00000155761",1.45149799242207,0.709451616342704,1.51367105147991,0.468696032502621,0.639286923264627,0.735046442150585,"SPAG17","200162","Q6Q759","sperm associated antigen 17"
"ENSG00000007402",6.47351881199039,0.336885883668292,0.71877476599077,0.468694644843192,0.639287915286077,0.735046442150585,"CACNA2D2","9254","Q9NY47","calcium voltage-gated channel auxiliary subunit alpha2delta 2"
"ENSG00000111785",230.228332693705,0.0567958825067985,0.121292223103518,0.468256587714823,0.639601109431612,0.735349180965996,"RIC8B","55188","B7WPL0","RIC8 guanine nucleotide exchange factor B"
"ENSG00000071626",1675.82016782232,0.0246070989042283,0.0526247936365242,0.46759516197228,0.640074125350002,0.735694113754342,"DAZAP1","26528","A0A0S2Z569","DAZ associated protein 1"
"ENSG00000148688",295.705738674196,0.0513373931421363,0.109791960227922,0.467587909311054,0.640079312872344,0.735694113754342,"RPP30","10556","P78346","ribonuclease P/MRP subunit p30"
"ENSG00000139915",0.934499415711005,0.84971570271288,1.8173446672975,0.467558916040103,0.640100050710588,0.735694113754342,"MDGA2","161357","Q7Z553","MAM domain containing glycosylphosphatidylinositol anchor 2"
"ENSG00000118407",3.29939244050835,0.456704229974271,0.97678654038506,0.467557865605143,0.640100802054005,0.735694113754342,"FILIP1","27145","Q7Z7B0","filamin A interacting protein 1"
"ENSG00000170584",237.572572621229,-0.0553907253608942,0.118570507008358,-0.467154326640349,0.640389468204519,0.735968495196366,"NUDCD2","134492","Q8WVJ2","NudC domain containing 2"
"ENSG00000250317",171.508233969436,-0.0667489810488613,0.143026982803917,-0.466688031449079,0.640723093948524,0.736294499696947,"SMIM20","389203","Q8N5G0","small integral membrane protein 20"
"ENSG00000213930",75.67220067974,-0.0977774547938604,0.209989092902727,-0.465631111798525,0.641479569492079,0.737106338310795,"GALT","2592","A0A0S2Z3Y7","galactose-1-phosphate uridylyltransferase"
"ENSG00000185651",1870.76261521352,0.0246581907428013,0.0530061070706806,0.465195278535,0.641791619565647,0.737395050722145,"UBE2L3","7332","P68036","ubiquitin conjugating enzyme E2 L3"
"ENSG00000089818",625.842948357997,0.0360910913283235,0.0775918171778877,0.465140431568714,0.641830893653391,0.737395050722145,"NECAP1","25977","Q8NC96","NECAP endocytosis associated 1"
"ENSG00000188010",111.2214351285,0.0791587832084821,0.170429022107152,0.464467742816204,0.642312665164257,0.737891032753202,"MORN2","729967","Q502X0","MORN repeat containing 2"
"ENSG00000091129",15.7373406484642,-0.209143406733844,0.45061247798392,-0.464131414357565,0.642553595982792,0.738110280404863,"NRCAM","4897","Q14CA1","neuronal cell adhesion molecule"
"ENSG00000124614",56.4622005095409,0.113879371343222,0.245513936396561,0.463840762013939,0.642761836752533,0.738291945293339,"RPS10","6204","P46783","ribosomal protein S10"
"ENSG00000174775",701.293575544721,0.0377106161557228,0.0813616725237701,0.46349362034938,0.643010586649832,0.738520108014746,"HRAS","3265","P01112","HRas proto-oncogene, GTPase"
"ENSG00000197776",16.3067020542139,-0.200259368278861,0.432151453795962,-0.463400889942192,0.643077040877428,0.73853887855151,"KLHDC1","122773","Q8N7A1","kelch domain containing 1"
"ENSG00000156239",167.915369994444,-0.0695664448792254,0.150326504302064,-0.46276899208299,0.643529959545593,0.73900144489504,"N6AMT1","29104","Q9Y5N5","N-6 adenine-specific DNA methyltransferase 1"
"ENSG00000113231",22.9141565634656,-0.171860974915797,0.371545892531562,-0.462556519585796,0.643682280949538,0.739077068729077,"PDE8B","8622","B3KN77","phosphodiesterase 8B"
"ENSG00000179399",8.85178932419127,-0.281648533846513,0.608971493969488,-0.462498715679826,0.643723723125257,0.739077068729077,"GPC5","2262","P78333","glypican 5"
"ENSG00000169629",12.7994610657517,0.234507448700671,0.507078999201898,0.462467286300097,0.643746256702074,0.739077068729077,"RGPD8","727851","O14715","RANBP2 like and GRIP domain containing 8"
"ENSG00000091622",275.772276192726,-0.0539503798958191,0.116743840918383,-0.462126134204686,0.643990869837832,0.739300314665054,"PITPNM3","83394","A1A5C9","PITPNM family member 3"
"ENSG00000163050",98.0800009707092,-0.0870212815314774,0.188362093646849,-0.461989351714413,0.644088956556302,0.739355326873338,"COQ8A","56997","A0A024R3S3","coenzyme Q8A"
"ENSG00000184933",0.552379378071779,1.15650951805514,2.50380911369239,0.461900035322431,0.644153008682841,0.739371264950756,"OR6A2","8590","A0A126GW91","olfactory receptor family 6 subfamily A member 2"
"ENSG00000105982",8.92573613588122,-0.28915734480178,0.626128069150676,-0.461818211079425,0.644211690228375,0.739381036569254,"RNF32","140545","A0A024RD87","ring finger protein 32"
"ENSG00000243678",39.682166434477,-0.133017345455982,0.288081102007518,-0.461735756108399,0.644270826353649,0.739391328360075,"NME2","4831","P22392","NME/NM23 nucleoside diphosphate kinase 2"
"ENSG00000115257",9.74722791882919,0.258797113318154,0.561219495833571,0.461133505231793,0.644702824705603,0.739829497042061,"PCSK4","54760","A0A140VJQ9","proprotein convertase subtilisin/kexin type 4"
"ENSG00000071655",1010.454713248,0.0301363915194304,0.0653696932041618,0.461014730867848,0.644788036475418,0.739855906141568,"MBD3","53615","O95983","methyl-CpG binding domain protein 3"
"ENSG00000099958",4.57044413916822,-0.378858731418944,0.821888043305037,-0.460961483142461,0.644826239271844,0.739855906141568,"DERL3","91319","Q96Q80","derlin 3"
"ENSG00000143882",10.7738278450993,0.249124153881407,0.540747369472201,0.460703404113766,0.645011412401865,0.740010757899633,"ATP6V1C2","245973","Q8NEY4","ATPase H+ transporting V1 subunit C2"
"ENSG00000001626",8.63369171871236,0.278358345421228,0.604699813963942,0.460324840513059,0.645283073711857,0.74026480426289,"CFTR","1080","A0A024R730","CF transmembrane conductance regulator"
"ENSG00000183401",46.8212178738535,-0.121128616965355,0.263185526203612,-0.460240419420497,0.645343661652844,0.740276687845549,"CCDC159","126075","P0C7I6","coiled-coil domain containing 159"
"ENSG00000100271",106.133236602425,-0.0798773539814947,0.173955682489471,-0.459182205711099,0.646103327719609,0.741090422906965,"TTLL1","25809","A0A024R4U6","TTL family tubulin polyglutamylase complex subunit L1"
"ENSG00000108551",38.4941447683695,-0.131627073633884,0.286913412780019,-0.458769328204272,0.646399822679541,0.741372808299695,"RASD1","51655","Q9Y272","ras related dexamethasone induced 1"
"ENSG00000102886",4.50755462267683,-0.377550148643558,0.823288079206015,-0.458588139655405,0.646529955256208,0.741428397885361,"GDPD3","79153","Q7L5L3","glycerophosphodiester phosphodiesterase domain containing 3"
"ENSG00000113722",1.34009525821662,0.752711143286864,1.64176104645328,0.458477891720575,0.646609142416343,0.741428397885361,"CDX1","1044","P47902","caudal type homeobox 1"
"ENSG00000185924",1.34009525821662,0.752711143286864,1.64176104645328,0.458477891720575,0.646609142416343,0.741428397885361,"RTN4RL1","146760","Q86UN2","reticulon 4 receptor like 1"
"ENSG00000048462",0.844231712175612,-0.942050604911026,2.05498703373254,-0.458421678311005,0.646649520044675,0.741428397885361,"TNFRSF17","608","Q02223","TNF receptor superfamily member 17"
"ENSG00000089199",12.2720122716544,0.236456371177415,0.515999266678512,0.458249432599944,0.646773249196329,0.741512574613418,"CHGB","1114","P05060","chromogranin B"
"ENSG00000145029",153.56842070145,0.0680417784542331,0.148999517922857,0.456657708714608,0.647917092959238,0.742766188241541,"NICN1","84276","B2R7Q3","nicolin 1, tubulin polyglutamylase complex subunit"
"ENSG00000179921",2.29398601088254,0.556596626106114,1.21988653864009,0.456269176251916,0.648196426325748,0.743020930462251,"GPBAR1","151306","Q8TDU6","G protein-coupled bile acid receptor 1"
"ENSG00000162927",69.9669876408776,-0.102010373416792,0.223604775031615,-0.45620838554261,0.648240135967134,0.743020930462251,"PUS10","150962","Q3MIT2","pseudouridine synthase 10"
"ENSG00000168152",27.4269970554284,0.154742486464076,0.339368636775796,0.455971677094919,0.648410345256284,0.743144869154164,"THAP9","79725","Q9H5L6","THAP domain containing 9"
"ENSG00000100938",684.225194569885,-0.0360333197370817,0.0790346906640087,-0.455917767683385,0.648449112316634,0.743144869154164,"GMPR2","51292","Q9P2T1","guanosine monophosphate reductase 2"
"ENSG00000169884",2.88591374432893,-0.487318864096309,1.0694469023726,-0.455673734726966,0.64862461196608,0.743288199296795,"WNT10B","7480","O00744","Wnt family member 10B"
"ENSG00000058063",1012.28052762148,-0.0292511087492828,0.0642996742571685,-0.4549184593423,0.649167902261533,0.743852942274178,"ATP11B","23200","B4DKX1","ATPase phospholipid transporting 11B (putative)"
"ENSG00000143355",3.18277057006213,-0.445637490755977,0.98004065497482,-0.45471326979535,0.649315532990576,0.743964263796556,"LHX9","56956","Q9NQ69","LIM homeobox 9"
"ENSG00000068137",272.271696476569,-0.0504215133082061,0.111003984812188,-0.454231561087796,0.649662169130498,0.744303564104888,"PLEKHH3","79990","Q7Z736","pleckstrin homology, MyTH4 and FERM domain containing H3"
"ENSG00000122008",394.585116365184,-0.0444724465266494,0.0979736030152662,-0.453922742023887,0.649884434308853,0.744500333683938,"POLK","51426","Q9UBT6","DNA polymerase kappa"
"ENSG00000188199",2.02993902060677,-0.588166947571295,1.29674720402035,-0.453571016577311,0.650137618288811,0.744721561932598,"NUTM2B","729262","A6NNL0","NUT family member 2B"
"ENSG00000102096",102.388902352641,-0.0856174879072459,0.188786836343621,-0.453514077387307,0.650178608860546,0.744721561932598,"PIM2","11040","A0A024QYW7","Pim-2 proto-oncogene, serine/threonine kinase"
"ENSG00000165795",4.5779671541693,-0.366938417641806,0.809581459943732,-0.453244590936296,0.650372626746252,0.744885900915936,"NDRG2","57447","Q9UN36","NDRG family member 2"
"ENSG00000259511",2.60643578780833,-0.516466809378315,1.13978146389998,-0.453127924726136,0.650456628418609,0.74490342559988,NA,NA,NA,NA
"ENSG00000173933",63.6253385492237,-0.103294991797161,0.227982519217008,-0.453082947551951,0.650489013941543,0.74490342559988,"RBM4","5936","Q9BWF3","RNA binding motif protein 4"
"ENSG00000198729",1.26422042721294,0.778973145646375,1.72093360681031,0.452645670096578,0.650803907131827,0.745206120993619,"PPP1R14C","81706","Q8TAE6","protein phosphatase 1 regulatory inhibitor subunit 14C"
"ENSG00000197128",111.086075299465,0.0763843602726091,0.168900670203261,0.452244269846208,0.651093019224461,0.745457861374512,"ZNF772","400720","Q68DY9","zinc finger protein 772"
"ENSG00000155621",125.260358631553,0.077702159145896,0.171831405607508,0.452199985626497,0.651124918542142,0.745457861374512,"C9orf85","138241","Q96MD7","chromosome 9 open reading frame 85"
"ENSG00000163412",60.752118376304,-0.109327883656964,0.241912862862689,-0.451930841391511,0.651318805345583,0.745621916512599,"EIF4E3","317649","Q8N5X7","eukaryotic translation initiation factor 4E family member 3"
"ENSG00000203965",32.0593740408492,0.154740784903864,0.342622764558955,0.451636029214393,0.65153120995147,0.745807143476875,"EFCAB7","84455","A8K855","EF-hand calcium binding domain 7"
"ENSG00000074211",2.21773285967201,-0.531632069198272,1.17833656173694,-0.451171665601731,0.65186582936828,0.746069744755452,"PPP2R2C","5522","Q9Y2T4","protein phosphatase 2 regulatory subunit Bgamma"
"ENSG00000221947",1.47716313308526,0.679722124081149,1.50664763205263,0.451148702337991,0.651882378466331,0.746069744755452,"XKR9","389668","Q5GH70","XK related 9"
"ENSG00000168298",0.911514783367299,-0.870926514608904,1.93064317058165,-0.451106930519178,0.651912482898678,0.746069744755452,"H1-4","3008","A3R0T8","H1.4 linker histone, cluster member"
"ENSG00000144362",5.75511335388626,0.329366104153672,0.73073686469402,0.450731474032841,0.652183095196649,0.74632148901376,"PHOSPHO2","493911","Q8TCD6","phosphatase, orphan 2"
"ENSG00000167967",294.097975601972,-0.0509571184346761,0.113335536667947,-0.44961289223848,0.652989590452719,0.747186380752498,"E4F1","1877","Q66K89","E4F transcription factor 1"
"ENSG00000174886",268.366947250218,-0.0515515016422538,0.114685244181468,-0.449504223583318,0.653067961972247,0.747218043905518,"NDUFA11","126328","Q86Y39","NADH:ubiquinone oxidoreductase subunit A11"
"ENSG00000112303",0.874739359520397,0.905152599470667,2.01446059137737,0.44932752884075,0.653195401881927,0.74730584015959,"VNN2","8875","O95498","vanin 2"
"ENSG00000090020",1638.80415745854,0.026468298096241,0.0589366933115405,0.449097100787943,0.653361611786023,0.747437975200063,"SLC9A1","6548","B2RAH2","solute carrier family 9 member A1"
"ENSG00000237651",11.3955687216537,-0.239184801939289,0.532757408796306,-0.448956312929922,0.653463171847211,0.747496136811875,"C2orf74","339804","A8MZ97","chromosome 2 open reading frame 74"
"ENSG00000158201",72.7614551376994,0.0959471844024888,0.213786374719752,0.448799342466346,0.653576413114572,0.747567650483707,"ABHD3","171586","J3KTE1","abhydrolase domain containing 3, phospholipase"
"ENSG00000080854",0.960164556374192,0.807734914086039,1.80206428148495,0.448227581216161,0.653988959225343,0.747923432999387,"IGSF9B","22997","Q8N7W7","immunoglobulin superfamily member 9B"
"ENSG00000121318",0.960164556374192,0.807734914086039,1.80206428148495,0.448227581216161,0.653988959225343,0.747923432999387,"TAS2R10","50839","Q9NYW0","taste 2 receptor member 10"
"ENSG00000153253",15.2293399704119,0.201446971363072,0.449551311233757,0.448106737382697,0.654076165895884,0.747965125153129,"SCN3A","6328","Q9C007","sodium voltage-gated channel alpha subunit 3"
"ENSG00000103248",168.113588000249,-0.0624714171942668,0.139668055935933,-0.447284934093469,0.654669343528413,0.748585366197669,"MTHFSD","64779","B4DN17","methenyltetrahydrofolate synthetase domain containing"
"ENSG00000109171",1183.86248557668,0.0273085085794618,0.0611132637792809,0.446850763495308,0.654982815938639,0.748885705298966,"SLAIN2","57606","A0A024R9T6","SLAIN motif family member 2"
"ENSG00000023839",8.3249497763754,-0.269720517259788,0.604914195148978,-0.445882274581705,0.655682286786255,0.749627301423926,"ABCC2","1244","Q92887","ATP binding cassette subfamily C member 2"
"ENSG00000178605",594.948518155414,-0.0361833478670457,0.0811825386288124,-0.445703577126177,0.655811380314032,0.749716733095579,"GTPBP6","8225","H0Y2S1","GTP binding protein 6 (putative)"
"ENSG00000110696",2235.06284091658,0.0217850677162043,0.0490406946755427,0.444224288834735,0.656880433315632,0.75088061942184,"C11orf58","10944","O00193","chromosome 11 open reading frame 58"
"ENSG00000064692",167.073804300182,0.0631889385516211,0.142313461272197,0.444012379340296,0.657033633792346,0.750997494558057,"SNCAIP","9627","Q9Y6H5","synuclein alpha interacting protein"
"ENSG00000124785",1.25582460958268,-0.733748982758967,1.65382164654723,-0.443668750067974,0.657282092036407,0.751223223918772,"NRN1","51299","Q9NPD7","neuritin 1"
"ENSG00000168237",47.4528576818271,-0.115023521279122,0.259372766115635,-0.44346799782303,0.657427261783941,0.751330876564185,"GLYCTK","132158","Q8IVS8","glycerate kinase"
"ENSG00000175707",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"KDF1","126695","Q8NAX2","keratinocyte differentiation factor 1"
"ENSG00000169291",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"SHE","126669","Q5VZ18","Src homology 2 domain containing E"
"ENSG00000169618",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"PROKR1","10887","Q8TCW9","prokineticin receptor 1"
"ENSG00000136514",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"RTP4","64108","Q96DX8","receptor transporter protein 4"
"ENSG00000183090",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"FREM3","166752","P0C091","FRAS1 related extracellular matrix 3"
"ENSG00000164398",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"ACSL6","23305","Q9UKU0","acyl-CoA synthetase long chain family member 6"
"ENSG00000131203",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"IDO1","3620","P14902","indoleamine 2,3-dioxygenase 1"
"ENSG00000188133",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"TMEM215","401498","Q68D42","transmembrane protein 215"
"ENSG00000172365",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"OR5B2","390190","Q96R09","olfactory receptor family 5 subfamily B member 2"
"ENSG00000175544",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"CABP4","57010","A0A024R5K4","calcium binding protein 4"
"ENSG00000170324",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"FRMPD2","143162","B4E1N9","FERM and PDZ domain containing 2"
"ENSG00000138315",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"OIT3","170392","Q8WWZ8","oncoprotein induced transcript 3"
"ENSG00000135100",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"HNF1A","6927","E0YMI7","HNF1 homeobox A"
"ENSG00000140519",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"RHCG","51458","Q9UBD6","Rh family C glycoprotein"
"ENSG00000073861",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"TBX21","30009","Q9UL17","T-box transcription factor 21"
"ENSG00000167434",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"CA4","762","P22748","carbonic anhydrase 4"
"ENSG00000080511",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"RDH8","50700","K7ELF7","retinol dehydrogenase 8"
"ENSG00000142549",0.271637327151661,1.51960185930091,3.43002036719097,0.443029981348302,0.657744049007912,NA,"IGLON5","402665","A6NGN9","IgLON family member 5"
"ENSG00000169933",36.9096951143791,-0.129089783906273,0.291523773884065,-0.442810485698535,0.657902818258283,0.751816060749831,"FRMPD4","9758","Q14CM0","FERM and PDZ domain containing 4"
"ENSG00000131323",1012.64943755148,0.0290179033274902,0.0655521318353608,0.442669101904586,0.658005094511758,0.751874638154311,"TRAF3","7187","Q13114","TNF receptor associated factor 3"
"ENSG00000176884",3.34759326153394,0.430485323114272,0.973109212927509,0.4423813045806,0.65821330527741,0.752054243986237,"GRIN1","2902","Q05586","glutamate ionotropic receptor NMDA type subunit 1"
"ENSG00000130349",159.751860173615,-0.0649660213642486,0.147024555721067,-0.441871910754156,0.658581897930556,0.752417055170584,"MTRES1","51250","Q9P0P8","mitochondrial transcription rescue factor 1"
"ENSG00000145817",2145.54323240588,0.0232637396857553,0.0526936059584651,0.441490751346426,0.658857755622542,0.752673870425938,"YIPF5","81555","Q969M3","Yip1 domain family member 5"
"ENSG00000188234",25.4211818190916,-0.160872065316308,0.364464178225384,-0.441393352015036,0.658928254194281,0.752696063425462,"AGAP4","119016","Q96P64","ArfGAP with GTPase domain, ankyrin repeat and PH domain 4"
"ENSG00000173013",26.2374230089378,-0.15279738663628,0.34628280720248,-0.441250282884923,0.659031814500748,0.752756016593972,"CCDC96","257236","Q2M329","coiled-coil domain containing 96"
"ENSG00000176387",1.29847732768812,0.69461625401505,1.57702471523114,0.440459966991224,0.659604000857465,0.753351190687951,"HSD11B2","3291","P80365","hydroxysteroid 11-beta dehydrogenase 2"
"ENSG00000243646",251.681751937128,-0.0507927409718255,0.115430942999997,-0.44002708157575,0.659917493071551,0.753650834009184,"IL10RB","3588","Q08334","interleukin 10 receptor subunit beta"
"ENSG00000137691",15.0305093086318,-0.201364042493443,0.457871179678123,-0.439783177956296,0.660094152461627,0.753794174723343,"CFAP300","85016","Q7Z2V0","cilia and flagella associated protein 300"
"ENSG00000109103",282.514156967774,-0.0499513732883149,0.113813152355524,-0.438889286998038,0.660741759606771,0.754475250103401,"UNC119","9094","K7EN86","unc-119 lipid binding chaperone"
"ENSG00000188959",2.34164652675353,-0.520785516436542,1.18983492249157,-0.437695605156715,0.661606955769668,0.7554046571222,"C9orf152","401546","A8K2L3","chromosome 9 open reading frame 152"
"ENSG00000197409",22.6275042877118,-0.167964575020007,0.383941029361524,-0.437474930197809,0.661766953408394,0.755528806207522,"H3C4","8351","P68431","H3 clustered histone 4"
"ENSG00000152240",222.302422550216,0.0543742606990947,0.124576821927851,0.436471727706986,0.662494507552434,0.756300856104397,"HAUS1","115106","Q96CS2","HAUS augmin like complex subunit 1"
